2026-02-10 23:50:12.438 | WARNING  | __main__:has_flash_attn:161 - flash_attn is not installed. Falling back to torch.sdpa. The speedup will be lower.
Loading weights:  88%|████████▊ | 352/398 [00:00<00:00, 4382.52it/s, Materializing param=model.layers.31.self_attn.q_proj.weight]
Loading weights:  88%|████████▊ | 352/398 [00:00<00:00, 4380.44it/s, Materializing param=model.layers.31.self_attn.q_proj.weight]
Loading weights:  89%|████████▊ | 353/398 [00:00<00:00, 4380.07it/s, Materializing param=model.layers.31.self_attn.v_proj.weight]
Loading weights:  89%|████████▊ | 353/398 [00:00<00:00, 4377.71it/s, Materializing param=model.layers.31.self_attn.v_proj.weight]
Loading weights:  89%|████████▉ | 354/398 [00:00<00:00, 4376.82it/s, Materializing param=model.layers.32.input_layernorm.weight] 
Loading weights:  89%|████████▉ | 354/398 [00:00<00:00, 4374.61it/s, Materializing param=model.layers.32.input_layernorm.weight]
Loading weights:  89%|████████▉ | 355/398 [00:00<00:00, 4382.08it/s, Materializing param=model.layers.32.mlp.down_proj.weight]  
Loading weights:  89%|████████▉ | 355/398 [00:00<00:00, 4379.93it/s, Materializing param=model.layers.32.mlp.down_proj.weight]
Loading weights:  89%|████████▉ | 356/398 [00:00<00:00, 4376.60it/s, Materializing param=model.layers.32.mlp.gate_proj.weight]
Loading weights:  89%|████████▉ | 356/398 [00:00<00:00, 4374.22it/s, Materializing param=model.layers.32.mlp.gate_proj.weight]
Loading weights:  90%|████████▉ | 357/398 [00:00<00:00, 4371.06it/s, Materializing param=model.layers.32.mlp.up_proj.weight]  
Loading weights:  90%|████████▉ | 357/398 [00:00<00:00, 4368.66it/s, Materializing param=model.layers.32.mlp.up_proj.weight]
Loading weights:  90%|████████▉ | 358/398 [00:00<00:00, 4373.66it/s, Materializing param=model.layers.32.post_attention_layernorm.weight]
Loading weights:  90%|████████▉ | 358/398 [00:00<00:00, 4371.31it/s, Materializing param=model.layers.32.post_attention_layernorm.weight]
Loading weights:  90%|█████████ | 359/398 [00:00<00:00, 4378.35it/s, Materializing param=model.layers.32.self_attn.k_norm.weight]        
Loading weights:  90%|█████████ | 359/398 [00:00<00:00, 4375.99it/s, Materializing param=model.layers.32.self_attn.k_norm.weight]
Loading weights:  90%|█████████ | 360/398 [00:00<00:00, 4382.15it/s, Materializing param=model.layers.32.self_attn.k_proj.weight]
Loading weights:  90%|█████████ | 360/398 [00:00<00:00, 4379.81it/s, Materializing param=model.layers.32.self_attn.k_proj.weight]
Loading weights:  91%|█████████ | 361/398 [00:00<00:00, 4379.82it/s, Materializing param=model.layers.32.self_attn.o_proj.weight]
Loading weights:  91%|█████████ | 361/398 [00:00<00:00, 4377.61it/s, Materializing param=model.layers.32.self_attn.o_proj.weight]
Loading weights:  91%|█████████ | 362/398 [00:00<00:00, 4382.19it/s, Materializing param=model.layers.32.self_attn.q_norm.weight]
Loading weights:  91%|█████████ | 362/398 [00:00<00:00, 4379.97it/s, Materializing param=model.layers.32.self_attn.q_norm.weight]
Loading weights:  91%|█████████ | 363/398 [00:00<00:00, 4387.41it/s, Materializing param=model.layers.32.self_attn.q_proj.weight]
Loading weights:  91%|█████████ | 363/398 [00:00<00:00, 4385.36it/s, Materializing param=model.layers.32.self_attn.q_proj.weight]
Loading weights:  91%|█████████▏| 364/398 [00:00<00:00, 4391.69it/s, Materializing param=model.layers.32.self_attn.v_proj.weight]
Loading weights:  91%|█████████▏| 364/398 [00:00<00:00, 4389.58it/s, Materializing param=model.layers.32.self_attn.v_proj.weight]
Loading weights:  92%|█████████▏| 365/398 [00:00<00:00, 4379.98it/s, Materializing param=model.layers.33.input_layernorm.weight] 
Loading weights:  92%|█████████▏| 365/398 [00:00<00:00, 4377.76it/s, Materializing param=model.layers.33.input_layernorm.weight]
Loading weights:  92%|█████████▏| 366/398 [00:00<00:00, 4372.08it/s, Materializing param=model.layers.33.mlp.down_proj.weight]  
Loading weights:  92%|█████████▏| 366/398 [00:00<00:00, 4369.88it/s, Materializing param=model.layers.33.mlp.down_proj.weight]
Loading weights:  92%|█████████▏| 367/398 [00:00<00:00, 4376.41it/s, Materializing param=model.layers.33.mlp.gate_proj.weight]
Loading weights:  92%|█████████▏| 367/398 [00:00<00:00, 4374.31it/s, Materializing param=model.layers.33.mlp.gate_proj.weight]
Loading weights:  92%|█████████▏| 368/398 [00:00<00:00, 4365.80it/s, Materializing param=model.layers.33.mlp.up_proj.weight]  
Loading weights:  92%|█████████▏| 368/398 [00:00<00:00, 4363.69it/s, Materializing param=model.layers.33.mlp.up_proj.weight]
Loading weights:  93%|█████████▎| 369/398 [00:00<00:00, 4371.23it/s, Materializing param=model.layers.33.post_attention_layernorm.weight]
Loading weights:  93%|█████████▎| 369/398 [00:00<00:00, 4369.19it/s, Materializing param=model.layers.33.post_attention_layernorm.weight]
Loading weights:  93%|█████████▎| 370/398 [00:00<00:00, 4372.05it/s, Materializing param=model.layers.33.self_attn.k_norm.weight]        
Loading weights:  93%|█████████▎| 370/398 [00:00<00:00, 4369.88it/s, Materializing param=model.layers.33.self_attn.k_norm.weight]
Loading weights:  93%|█████████▎| 371/398 [00:00<00:00, 4367.03it/s, Materializing param=model.layers.33.self_attn.k_proj.weight]
Loading weights:  93%|█████████▎| 371/398 [00:00<00:00, 4364.94it/s, Materializing param=model.layers.33.self_attn.k_proj.weight]
Loading weights:  93%|█████████▎| 372/398 [00:00<00:00, 4368.55it/s, Materializing param=model.layers.33.self_attn.o_proj.weight]
Loading weights:  93%|█████████▎| 372/398 [00:00<00:00, 4366.49it/s, Materializing param=model.layers.33.self_attn.o_proj.weight]
Loading weights:  94%|█████████▎| 373/398 [00:00<00:00, 4370.52it/s, Materializing param=model.layers.33.self_attn.q_norm.weight]
Loading weights:  94%|█████████▎| 373/398 [00:00<00:00, 4368.47it/s, Materializing param=model.layers.33.self_attn.q_norm.weight]
Loading weights:  94%|█████████▍| 374/398 [00:00<00:00, 4374.96it/s, Materializing param=model.layers.33.self_attn.q_proj.weight]
Loading weights:  94%|█████████▍| 374/398 [00:00<00:00, 4372.90it/s, Materializing param=model.layers.33.self_attn.q_proj.weight]
Loading weights:  94%|█████████▍| 375/398 [00:00<00:00, 4377.60it/s, Materializing param=model.layers.33.self_attn.v_proj.weight]
Loading weights:  94%|█████████▍| 375/398 [00:00<00:00, 4375.53it/s, Materializing param=model.layers.33.self_attn.v_proj.weight]
Loading weights:  94%|█████████▍| 376/398 [00:00<00:00, 4379.14it/s, Materializing param=model.layers.34.input_layernorm.weight] 
Loading weights:  94%|█████████▍| 376/398 [00:00<00:00, 4377.05it/s, Materializing param=model.layers.34.input_layernorm.weight]
Loading weights:  95%|█████████▍| 377/398 [00:00<00:00, 4384.37it/s, Materializing param=model.layers.34.mlp.down_proj.weight]  
Loading weights:  95%|█████████▍| 377/398 [00:00<00:00, 4382.37it/s, Materializing param=model.layers.34.mlp.down_proj.weight]
Loading weights:  95%|█████████▍| 378/398 [00:00<00:00, 4386.12it/s, Materializing param=model.layers.34.mlp.gate_proj.weight]
Loading weights:  95%|█████████▍| 378/398 [00:00<00:00, 4384.05it/s, Materializing param=model.layers.34.mlp.gate_proj.weight]
Loading weights:  95%|█████████▌| 379/398 [00:00<00:00, 4390.22it/s, Materializing param=model.layers.34.mlp.up_proj.weight]  
Loading weights:  95%|█████████▌| 379/398 [00:00<00:00, 4387.29it/s, Materializing param=model.layers.34.mlp.up_proj.weight]
Loading weights:  95%|█████████▌| 380/398 [00:00<00:00, 4393.01it/s, Materializing param=model.layers.34.post_attention_layernorm.weight]
Loading weights:  95%|█████████▌| 380/398 [00:00<00:00, 4390.71it/s, Materializing param=model.layers.34.post_attention_layernorm.weight]
Loading weights:  96%|█████████▌| 381/398 [00:00<00:00, 4392.17it/s, Materializing param=model.layers.34.self_attn.k_norm.weight]        
Loading weights:  96%|█████████▌| 381/398 [00:00<00:00, 4389.90it/s, Materializing param=model.layers.34.self_attn.k_norm.weight]
Loading weights:  96%|█████████▌| 382/398 [00:00<00:00, 4396.42it/s, Materializing param=model.layers.34.self_attn.k_proj.weight]
Loading weights:  96%|█████████▌| 382/398 [00:00<00:00, 4394.25it/s, Materializing param=model.layers.34.self_attn.k_proj.weight]
Loading weights:  96%|█████████▌| 383/398 [00:00<00:00, 4399.84it/s, Materializing param=model.layers.34.self_attn.o_proj.weight]
Loading weights:  96%|█████████▌| 383/398 [00:00<00:00, 4397.68it/s, Materializing param=model.layers.34.self_attn.o_proj.weight]
Loading weights:  96%|█████████▋| 384/398 [00:00<00:00, 4399.79it/s, Materializing param=model.layers.34.self_attn.q_norm.weight]
Loading weights:  96%|█████████▋| 384/398 [00:00<00:00, 4397.59it/s, Materializing param=model.layers.34.self_attn.q_norm.weight]
Loading weights:  97%|█████████▋| 385/398 [00:00<00:00, 4404.14it/s, Materializing param=model.layers.34.self_attn.q_proj.weight]
Loading weights:  97%|█████████▋| 385/398 [00:00<00:00, 4401.97it/s, Materializing param=model.layers.34.self_attn.q_proj.weight]
Loading weights:  97%|█████████▋| 386/398 [00:00<00:00, 4405.67it/s, Materializing param=model.layers.34.self_attn.v_proj.weight]
Loading weights:  97%|█████████▋| 386/398 [00:00<00:00, 4403.58it/s, Materializing param=model.layers.34.self_attn.v_proj.weight]
Loading weights:  97%|█████████▋| 387/398 [00:00<00:00, 4399.46it/s, Materializing param=model.layers.35.input_layernorm.weight] 
Loading weights:  97%|█████████▋| 387/398 [00:00<00:00, 4397.38it/s, Materializing param=model.layers.35.input_layernorm.weight]
Loading weights:  97%|█████████▋| 388/398 [00:00<00:00, 4397.94it/s, Materializing param=model.layers.35.mlp.down_proj.weight]  
Loading weights:  97%|█████████▋| 388/398 [00:00<00:00, 4395.93it/s, Materializing param=model.layers.35.mlp.down_proj.weight]
Loading weights:  98%|█████████▊| 389/398 [00:00<00:00, 4397.32it/s, Materializing param=model.layers.35.mlp.gate_proj.weight]
Loading weights:  98%|█████████▊| 389/398 [00:00<00:00, 4395.33it/s, Materializing param=model.layers.35.mlp.gate_proj.weight]
Loading weights:  98%|█████████▊| 390/398 [00:00<00:00, 4391.38it/s, Materializing param=model.layers.35.mlp.up_proj.weight]  
Loading weights:  98%|█████████▊| 390/398 [00:00<00:00, 4384.50it/s, Materializing param=model.layers.35.mlp.up_proj.weight]
Loading weights:  98%|█████████▊| 391/398 [00:00<00:00, 4387.39it/s, Materializing param=model.layers.35.post_attention_layernorm.weight]
Loading weights:  98%|█████████▊| 391/398 [00:00<00:00, 4385.09it/s, Materializing param=model.layers.35.post_attention_layernorm.weight]
Loading weights:  98%|█████████▊| 392/398 [00:00<00:00, 4391.88it/s, Materializing param=model.layers.35.self_attn.k_norm.weight]        
Loading weights:  98%|█████████▊| 392/398 [00:00<00:00, 4389.84it/s, Materializing param=model.layers.35.self_attn.k_norm.weight]
Loading weights:  99%|█████████▊| 393/398 [00:00<00:00, 4394.26it/s, Materializing param=model.layers.35.self_attn.k_proj.weight]
Loading weights:  99%|█████████▊| 393/398 [00:00<00:00, 4392.19it/s, Materializing param=model.layers.35.self_attn.k_proj.weight]
Loading weights:  99%|█████████▉| 394/398 [00:00<00:00, 4397.34it/s, Materializing param=model.layers.35.self_attn.o_proj.weight]
Loading weights:  99%|█████████▉| 394/398 [00:00<00:00, 4395.32it/s, Materializing param=model.layers.35.self_attn.o_proj.weight]
Loading weights:  99%|█████████▉| 395/398 [00:00<00:00, 4402.49it/s, Materializing param=model.layers.35.self_attn.q_norm.weight]
Loading weights:  99%|█████████▉| 395/398 [00:00<00:00, 4400.61it/s, Materializing param=model.layers.35.self_attn.q_norm.weight]
Loading weights:  99%|█████████▉| 396/398 [00:00<00:00, 4405.29it/s, Materializing param=model.layers.35.self_attn.q_proj.weight]
Loading weights:  99%|█████████▉| 396/398 [00:00<00:00, 4403.29it/s, Materializing param=model.layers.35.self_attn.q_proj.weight]
Loading weights: 100%|█████████▉| 397/398 [00:00<00:00, 4407.96it/s, Materializing param=model.layers.35.self_attn.v_proj.weight]
Loading weights: 100%|█████████▉| 397/398 [00:00<00:00, 4406.01it/s, Materializing param=model.layers.35.self_attn.v_proj.weight]
Loading weights: 100%|██████████| 398/398 [00:00<00:00, 4413.55it/s, Materializing param=model.norm.weight]                      
Loading weights: 100%|██████████| 398/398 [00:00<00:00, 4411.79it/s, Materializing param=model.norm.weight]
Loading weights: 100%|██████████| 398/398 [00:00<00:00, 4406.94it/s, Materializing param=model.norm.weight]

Loading weights:   0%|          | 0/58 [00:00<?, ?it/s]
Loading weights:   2%|▏         | 1/58 [00:00<00:00, 71089.90it/s, Materializing param=fc.weight]
Loading weights:   2%|▏         | 1/58 [00:00<00:00, 15420.24it/s, Materializing param=fc.weight]
Loading weights:   3%|▎         | 2/58 [00:00<00:00, 12409.18it/s, Materializing param=hidden_norm.weight]
Loading weights:   3%|▎         | 2/58 [00:00<00:00, 9822.73it/s, Materializing param=hidden_norm.weight] 
Loading weights:   5%|▌         | 3/58 [00:00<00:00, 9404.27it/s, Materializing param=layers.0.input_layernorm.weight]
Loading weights:   5%|▌         | 3/58 [00:00<00:00, 7979.02it/s, Materializing param=layers.0.input_layernorm.weight]
Loading weights:   7%|▋         | 4/58 [00:00<00:00, 8289.14it/s, Materializing param=layers.0.mlp.down_proj.weight]  
Loading weights:   7%|▋         | 4/58 [00:00<00:00, 7643.38it/s, Materializing param=layers.0.mlp.down_proj.weight]
Loading weights:   9%|▊         | 5/58 [00:00<00:00, 8022.77it/s, Materializing param=layers.0.mlp.gate_proj.weight]
Loading weights:   9%|▊         | 5/58 [00:00<00:00, 7543.71it/s, Materializing param=layers.0.mlp.gate_proj.weight]
Loading weights:  10%|█         | 6/58 [00:00<00:00, 7881.56it/s, Materializing param=layers.0.mlp.up_proj.weight]  
Loading weights:  10%|█         | 6/58 [00:00<00:00, 7496.52it/s, Materializing param=layers.0.mlp.up_proj.weight]
Loading weights:  12%|█▏        | 7/58 [00:00<00:00, 7785.77it/s, Materializing param=layers.0.post_attention_layernorm.weight]
Loading weights:  12%|█▏        | 7/58 [00:00<00:00, 7448.03it/s, Materializing param=layers.0.post_attention_layernorm.weight]
Loading weights:  14%|█▍        | 8/58 [00:00<00:00, 4883.49it/s, Materializing param=layers.0.self_attn.k_norm.weight]        
Loading weights:  14%|█▍        | 8/58 [00:00<00:00, 4740.67it/s, Materializing param=layers.0.self_attn.k_norm.weight]
Loading weights:  16%|█▌        | 9/58 [00:00<00:00, 4862.02it/s, Materializing param=layers.0.self_attn.k_proj.weight]
Loading weights:  16%|█▌        | 9/58 [00:00<00:00, 4754.85it/s, Materializing param=layers.0.self_attn.k_proj.weight]
Loading weights:  17%|█▋        | 10/58 [00:00<00:00, 3826.22it/s, Materializing param=layers.0.self_attn.o_proj.weight]
Loading weights:  17%|█▋        | 10/58 [00:00<00:00, 3764.41it/s, Materializing param=layers.0.self_attn.o_proj.weight]
Loading weights:  19%|█▉        | 11/58 [00:00<00:00, 3648.66it/s, Materializing param=layers.0.self_attn.q_norm.weight]
Loading weights:  19%|█▉        | 11/58 [00:00<00:00, 3599.14it/s, Materializing param=layers.0.self_attn.q_norm.weight]
Loading weights:  21%|██        | 12/58 [00:00<00:00, 3820.53it/s, Materializing param=layers.0.self_attn.q_proj.weight]
Loading weights:  21%|██        | 12/58 [00:00<00:00, 3773.27it/s, Materializing param=layers.0.self_attn.q_proj.weight]
Loading weights:  22%|██▏       | 13/58 [00:00<00:00, 3918.78it/s, Materializing param=layers.0.self_attn.v_proj.weight]
Loading weights:  22%|██▏       | 13/58 [00:00<00:00, 3872.03it/s, Materializing param=layers.0.self_attn.v_proj.weight]
Loading weights:  24%|██▍       | 14/58 [00:00<00:00, 3805.59it/s, Materializing param=layers.1.input_layernorm.weight] 
Loading weights:  24%|██▍       | 14/58 [00:00<00:00, 3763.15it/s, Materializing param=layers.1.input_layernorm.weight]
Loading weights:  26%|██▌       | 15/58 [00:00<00:00, 3717.26it/s, Materializing param=layers.1.mlp.down_proj.weight]  
Loading weights:  26%|██▌       | 15/58 [00:00<00:00, 3680.07it/s, Materializing param=layers.1.mlp.down_proj.weight]
Loading weights:  28%|██▊       | 16/58 [00:00<00:00, 3736.78it/s, Materializing param=layers.1.mlp.gate_proj.weight]
Loading weights:  28%|██▊       | 16/58 [00:00<00:00, 3702.35it/s, Materializing param=layers.1.mlp.gate_proj.weight]
Loading weights:  29%|██▉       | 17/58 [00:00<00:00, 3837.63it/s, Materializing param=layers.1.mlp.up_proj.weight]  
Loading weights:  29%|██▉       | 17/58 [00:00<00:00, 3803.24it/s, Materializing param=layers.1.mlp.up_proj.weight]
Loading weights:  31%|███       | 18/58 [00:00<00:00, 3307.67it/s, Materializing param=layers.1.post_attention_layernorm.weight]
Loading weights:  31%|███       | 18/58 [00:00<00:00, 3267.72it/s, Materializing param=layers.1.post_attention_layernorm.weight]
Loading weights:  33%|███▎      | 19/58 [00:00<00:00, 3346.28it/s, Materializing param=layers.1.self_attn.k_norm.weight]        
Loading weights:  33%|███▎      | 19/58 [00:00<00:00, 3321.04it/s, Materializing param=layers.1.self_attn.k_norm.weight]
Loading weights:  34%|███▍      | 20/58 [00:00<00:00, 3436.69it/s, Materializing param=layers.1.self_attn.k_proj.weight]
Loading weights:  34%|███▍      | 20/58 [00:00<00:00, 3413.61it/s, Materializing param=layers.1.self_attn.k_proj.weight]
Loading weights:  36%|███▌      | 21/58 [00:00<00:00, 3523.07it/s, Materializing param=layers.1.self_attn.o_proj.weight]
Loading weights:  36%|███▌      | 21/58 [00:00<00:00, 3499.98it/s, Materializing param=layers.1.self_attn.o_proj.weight]
Loading weights:  38%|███▊      | 22/58 [00:00<00:00, 3599.28it/s, Materializing param=layers.1.self_attn.q_norm.weight]
Loading weights:  38%|███▊      | 22/58 [00:00<00:00, 3575.57it/s, Materializing param=layers.1.self_attn.q_norm.weight]
Loading weights:  40%|███▉      | 23/58 [00:00<00:00, 3591.41it/s, Materializing param=layers.1.self_attn.q_proj.weight]
Loading weights:  40%|███▉      | 23/58 [00:00<00:00, 3568.04it/s, Materializing param=layers.1.self_attn.q_proj.weight]
Loading weights:  41%|████▏     | 24/58 [00:00<00:00, 3592.17it/s, Materializing param=layers.1.self_attn.v_proj.weight]
Loading weights:  41%|████▏     | 24/58 [00:00<00:00, 3570.76it/s, Materializing param=layers.1.self_attn.v_proj.weight]
Loading weights:  43%|████▎     | 25/58 [00:00<00:00, 3132.79it/s, Materializing param=layers.2.input_layernorm.weight] 
Loading weights:  43%|████▎     | 25/58 [00:00<00:00, 3112.24it/s, Materializing param=layers.2.input_layernorm.weight]
Loading weights:  45%|████▍     | 26/58 [00:00<00:00, 3198.66it/s, Materializing param=layers.2.mlp.down_proj.weight]  
Loading weights:  45%|████▍     | 26/58 [00:00<00:00, 3182.97it/s, Materializing param=layers.2.mlp.down_proj.weight]
Loading weights:  47%|████▋     | 27/58 [00:00<00:00, 3178.84it/s, Materializing param=layers.2.mlp.gate_proj.weight]
Loading weights:  47%|████▋     | 27/58 [00:00<00:00, 3131.98it/s, Materializing param=layers.2.mlp.gate_proj.weight]
Loading weights:  48%|████▊     | 28/58 [00:00<00:00, 3204.12it/s, Materializing param=layers.2.mlp.up_proj.weight]  
Loading weights:  48%|████▊     | 28/58 [00:00<00:00, 3187.85it/s, Materializing param=layers.2.mlp.up_proj.weight]
Loading weights:  50%|█████     | 29/58 [00:00<00:00, 3251.75it/s, Materializing param=layers.2.post_attention_layernorm.weight]
Loading weights:  50%|█████     | 29/58 [00:00<00:00, 3235.83it/s, Materializing param=layers.2.post_attention_layernorm.weight]
Loading weights:  52%|█████▏    | 30/58 [00:00<00:00, 3313.21it/s, Materializing param=layers.2.self_attn.k_norm.weight]        
Loading weights:  52%|█████▏    | 30/58 [00:00<00:00, 3298.45it/s, Materializing param=layers.2.self_attn.k_norm.weight]
Loading weights:  53%|█████▎    | 31/58 [00:00<00:00, 3366.83it/s, Materializing param=layers.2.self_attn.k_proj.weight]
Loading weights:  53%|█████▎    | 31/58 [00:00<00:00, 3352.07it/s, Materializing param=layers.2.self_attn.k_proj.weight]
Loading weights:  55%|█████▌    | 32/58 [00:00<00:00, 3358.30it/s, Materializing param=layers.2.self_attn.o_proj.weight]
Loading weights:  55%|█████▌    | 32/58 [00:00<00:00, 3343.57it/s, Materializing param=layers.2.self_attn.o_proj.weight]
Loading weights:  57%|█████▋    | 33/58 [00:00<00:00, 3329.13it/s, Materializing param=layers.2.self_attn.q_norm.weight]
Loading weights:  57%|█████▋    | 33/58 [00:00<00:00, 3306.55it/s, Materializing param=layers.2.self_attn.q_norm.weight]
Loading weights:  59%|█████▊    | 34/58 [00:00<00:00, 3370.59it/s, Materializing param=layers.2.self_attn.q_proj.weight]
Loading weights:  59%|█████▊    | 34/58 [00:00<00:00, 3356.23it/s, Materializing param=layers.2.self_attn.q_proj.weight]
Loading weights:  60%|██████    | 35/58 [00:00<00:00, 3391.65it/s, Materializing param=layers.2.self_attn.v_proj.weight]
Loading weights:  60%|██████    | 35/58 [00:00<00:00, 3377.44it/s, Materializing param=layers.2.self_attn.v_proj.weight]
Loading weights:  62%|██████▏   | 36/58 [00:00<00:00, 3439.68it/s, Materializing param=layers.3.input_layernorm.weight] 
Loading weights:  62%|██████▏   | 36/58 [00:00<00:00, 3422.45it/s, Materializing param=layers.3.input_layernorm.weight]
Loading weights:  64%|██████▍   | 37/58 [00:00<00:00, 3488.89it/s, Materializing param=layers.3.mlp.down_proj.weight]  
Loading weights:  64%|██████▍   | 37/58 [00:00<00:00, 3476.15it/s, Materializing param=layers.3.mlp.down_proj.weight]
Loading weights:  66%|██████▌   | 38/58 [00:00<00:00, 3540.28it/s, Materializing param=layers.3.mlp.gate_proj.weight]
Loading weights:  66%|██████▌   | 38/58 [00:00<00:00, 3527.36it/s, Materializing param=layers.3.mlp.gate_proj.weight]
Loading weights:  67%|██████▋   | 39/58 [00:00<00:00, 3583.38it/s, Materializing param=layers.3.mlp.up_proj.weight]  
Loading weights:  67%|██████▋   | 39/58 [00:00<00:00, 3570.40it/s, Materializing param=layers.3.mlp.up_proj.weight]
Loading weights:  69%|██████▉   | 40/58 [00:00<00:00, 3569.85it/s, Materializing param=layers.3.post_attention_layernorm.weight]
Loading weights:  69%|██████▉   | 40/58 [00:00<00:00, 3556.60it/s, Materializing param=layers.3.post_attention_layernorm.weight]
Loading weights:  71%|███████   | 41/58 [00:00<00:00, 3580.70it/s, Materializing param=layers.3.self_attn.k_norm.weight]        
Loading weights:  71%|███████   | 41/58 [00:00<00:00, 3566.88it/s, Materializing param=layers.3.self_attn.k_norm.weight]
Loading weights:  72%|███████▏  | 42/58 [00:00<00:00, 3622.02it/s, Materializing param=layers.3.self_attn.k_proj.weight]
Loading weights:  72%|███████▏  | 42/58 [00:00<00:00, 3608.74it/s, Materializing param=layers.3.self_attn.k_proj.weight]
Loading weights:  74%|███████▍  | 43/58 [00:00<00:00, 3651.73it/s, Materializing param=layers.3.self_attn.o_proj.weight]
Loading weights:  74%|███████▍  | 43/58 [00:00<00:00, 3638.47it/s, Materializing param=layers.3.self_attn.o_proj.weight]
Loading weights:  76%|███████▌  | 44/58 [00:00<00:00, 3611.89it/s, Materializing param=layers.3.self_attn.q_norm.weight]
Loading weights:  76%|███████▌  | 44/58 [00:00<00:00, 3599.28it/s, Materializing param=layers.3.self_attn.q_norm.weight]
Loading weights:  78%|███████▊  | 45/58 [00:00<00:00, 3653.43it/s, Materializing param=layers.3.self_attn.q_proj.weight]
Loading weights:  78%|███████▊  | 45/58 [00:00<00:00, 3641.24it/s, Materializing param=layers.3.self_attn.q_proj.weight]
Loading weights:  79%|███████▉  | 46/58 [00:00<00:00, 3675.64it/s, Materializing param=layers.3.self_attn.v_proj.weight]
Loading weights:  79%|███████▉  | 46/58 [00:00<00:00, 3663.77it/s, Materializing param=layers.3.self_attn.v_proj.weight]
Loading weights:  81%|████████  | 47/58 [00:00<00:00, 3718.92it/s, Materializing param=layers.4.input_layernorm.weight] 
Loading weights:  81%|████████  | 47/58 [00:00<00:00, 3707.72it/s, Materializing param=layers.4.input_layernorm.weight]
Loading weights:  83%|████████▎ | 48/58 [00:00<00:00, 3763.82it/s, Materializing param=layers.4.mlp.down_proj.weight]  
Loading weights:  83%|████████▎ | 48/58 [00:00<00:00, 3752.80it/s, Materializing param=layers.4.mlp.down_proj.weight]
Loading weights:  84%|████████▍ | 49/58 [00:00<00:00, 3790.85it/s, Materializing param=layers.4.mlp.gate_proj.weight]
Loading weights:  84%|████████▍ | 49/58 [00:00<00:00, 3779.42it/s, Materializing param=layers.4.mlp.gate_proj.weight]
Loading weights:  86%|████████▌ | 50/58 [00:00<00:00, 3835.95it/s, Materializing param=layers.4.mlp.up_proj.weight]  
Loading weights:  86%|████████▌ | 50/58 [00:00<00:00, 3825.31it/s, Materializing param=layers.4.mlp.up_proj.weight]
Loading weights:  88%|████████▊ | 51/58 [00:00<00:00, 3881.01it/s, Materializing param=layers.4.post_attention_layernorm.weight]
Loading weights:  88%|████████▊ | 51/58 [00:00<00:00, 3869.56it/s, Materializing param=layers.4.post_attention_layernorm.weight]
Loading weights:  90%|████████▉ | 52/58 [00:00<00:00, 3924.00it/s, Materializing param=layers.4.self_attn.k_norm.weight]        
Loading weights:  90%|████████▉ | 52/58 [00:00<00:00, 3913.02it/s, Materializing param=layers.4.self_attn.k_norm.weight]
Loading weights:  91%|█████████▏| 53/58 [00:00<00:00, 3967.41it/s, Materializing param=layers.4.self_attn.k_proj.weight]
Loading weights:  91%|█████████▏| 53/58 [00:00<00:00, 3954.08it/s, Materializing param=layers.4.self_attn.k_proj.weight]
Loading weights:  93%|█████████▎| 54/58 [00:00<00:00, 4007.94it/s, Materializing param=layers.4.self_attn.o_proj.weight]
Loading weights:  93%|█████████▎| 54/58 [00:00<00:00, 3997.18it/s, Materializing param=layers.4.self_attn.o_proj.weight]
Loading weights:  95%|█████████▍| 55/58 [00:00<00:00, 4050.48it/s, Materializing param=layers.4.self_attn.q_norm.weight]
Loading weights:  95%|█████████▍| 55/58 [00:00<00:00, 4039.76it/s, Materializing param=layers.4.self_attn.q_norm.weight]
Loading weights:  97%|█████████▋| 56/58 [00:00<00:00, 4092.79it/s, Materializing param=layers.4.self_attn.q_proj.weight]
Loading weights:  97%|█████████▋| 56/58 [00:00<00:00, 4082.12it/s, Materializing param=layers.4.self_attn.q_proj.weight]
Loading weights:  98%|█████████▊| 57/58 [00:00<00:00, 4134.32it/s, Materializing param=layers.4.self_attn.v_proj.weight]
Loading weights:  98%|█████████▊| 57/58 [00:00<00:00, 4123.55it/s, Materializing param=layers.4.self_attn.v_proj.weight]
Loading weights: 100%|██████████| 58/58 [00:00<00:00, 4175.44it/s, Materializing param=norm.weight]                     
Loading weights: 100%|██████████| 58/58 [00:00<00:00, 4165.08it/s, Materializing param=norm.weight]
Loading weights: 100%|██████████| 58/58 [00:00<00:00, 4140.27it/s, Materializing param=norm.weight]

